jet_pt0,jet_pt1,jet_pt2,jet_pt3,jet_eta0,jet_eta1,jet_eta2,jet_eta3,jet_phi0,jet_phi1,jet_phi2,jet_phi3,jet_mass0,jet_mass1,jet_mass2,jet_mass3,jet_btag0,jet_btag1,jet_btag2,jet_btag3,jet_tautag0,jet_tautag1,jet_tautag2,jet_tautag3,missinget_met,missinget_phi
273.3324,143.52464,83.940765,38.738922,-1.4908768,-2.916781,1.0392374,3.656607,-0.616998,2.7566183,1.8543358,2.938495,20.251152,16.010925,15.955394,5.1651063,0,0,1,0,0,0,0,0,1.110653,-1.1771662
130.36415,118.69265,112.52241,79.41076,0.5078591,2.38915,0.13168834,-1.5374055,-1.5918087,3.040326,1.4550868,1.3203927,10.506575,10.704693,26.492159,14.485282,0,0,0,0,0,0,0,0,7.116417,-2.4475043
406.10446,259.10675,159.70166,28.764,1.9148464,0.9070103,0.5043643,-0.18249382,-2.4530487,1.0296186,0.36993018,0.48201862,11.2591915,26.253126,23.508064,5.488881,0,0,2,0,0,0,0,0,22.18576,-2.281892
223.80934,211.0763,208.90498,170.26057,-1.8872503,-0.4241543,0.4713458,-0.0031146535,1.9119428,-1.4624432,1.1242436,-1.9243404,13.326925,10.405294,21.400293,10.421211,0,0,0,0,0,0,0,0,8.107334,-1.5226419
137.15608,121.257645,88.242004,58.179916,-0.442781,1.1657584,-1.4031285,0.031101435,-1.3184904,2.602603,2.0890825,-0.38486984,19.152313,16.651482,13.769836,10.910383,0,0,0,0,0,0,0,0,1.7182547,0.47495496
419.711,247.43166,128.33076,91.81282,0.43585932,-1.2151542,0.6024604,-1.6311373,1.374422,-1.9065475,-1.2074496,-2.4278548,48.82985,10.095288,15.708724,10.14206,0,0,0,0,0,0,0,0,6.1678476,2.824983
217.26913,205.68326,81.12138,29.168207,0.1977548,1.0952512,-1.5150117,-0.020623628,1.7336005,-1.502734,-3.0150418,-0.17528836,22.087185,18.080914,10.873831,4.161873,0,0,0,0,0,0,0,0,4.292136,1.0760232
409.4647,318.4503,119.0543,61.38385,1.5340081,0.56989676,-0.81502235,-0.7249886,-1.7940769,1.6261922,1.294884,-0.46639627,39.06206,55.519745,12.945378,15.691705,0,0,0,0,0,0,0,0,27.585089,-2.0612075
743.70886,516.8389,171.61882,53.331078,-0.035740294,-1.0862594,-0.33012703,-1.1537594,2.9070833,-0.55330807,0.56374574,0.0069086333,92.954834,89.70852,27.210896,9.366302,0,0,0,0,0,0,0,0,15.157946,0.61781055
680.4947,538.6567,151.59085,86.85076,1.1877753,-0.9149859,0.1220767,-0.5836362,-1.4559792,1.5994726,1.9168979,2.4444253,107.79476,54.665558,16.462486,10.533834,0,0,0,0,0,0,0,0,34.07208,-1.5333807
874.51245,536.1054,463.8277,310.19205,-0.7541473,-1.076549,1.54335,-0.6107562,0.8027742,-1.7184846,1.7762783,-3.0851316,82.87525,19.806877,15.211612,10.065037,0,0,0,0,0,0,0,0,393.16312,-1.7092378
123.35478,110.20489,52.79566,30.88897,-0.7378535,-3.1029592,-2.8825257,0.2683919,-1.3866851,1.3293517,2.703487,-1.9766111,11.102235,15.712336,3.7104692,6.647132,0,0,0,0,0,0,0,0,3.1593258,1.3960305
311.2377,215.38696,172.34543,118.08796,1.1609721,1.591251,1.073333,0.71730494,0.02877879,3.0295093,-3.1186335,-0.33566993,31.84651,11.4661455,13.399228,17.781363,0,0,0,0,0,0,0,0,15.080102,3.0926487
79.484985,75.97327,39.49137,24.793516,0.10227818,-2.4480016,0.8832846,-1.5290146,0.72564924,-2.8056748,-1.893656,-3.1349032,10.031802,6.750876,4.2704186,5.021411,0,0,0,0,0,0,0,0,3.1860173,1.3341005
394.10733,383.75223,305.73215,158.89429,0.28791484,0.89926535,-0.88597625,0.29817465,0.47215348,-2.1111531,3.0542848,0.9824389,22.138142,49.000015,10.404815,6.0347867,1,0,0,3,0,0,0,0,123.81917,0.5875997
878.7725,761.07654,73.1141,66.283325,-0.5185021,1.1526761,0.47021645,-2.609904,-1.6015534,1.6175238,0.73328984,1.3434973,143.64285,122.41191,11.151363,11.65009,0,0,0,0,0,0,0,0,8.35866,0.48535007
522.03766,386.69067,208.19826,97.91514,-1.388194,-1.8875046,-1.2200794,-2.058855,1.9850761,-1.7252707,0.05481149,-0.83565277,9.919588,61.618034,20.81419,11.4894285,0,2,0,3,0,0,0,0,14.325713,1.8499848
402.39966,360.33942,298.36526,134.00359,0.04188855,0.19622555,-1.9757007,-2.074208,-0.53707874,2.275182,3.0571434,-2.6766722,30.718618,28.097994,17.208996,10.209268,0,0,0,0,0,0,0,0,217.55379,-0.45921117
260.33395,171.36118,168.88362,129.48517,-0.8707639,0.019289233,0.1956166,0.82553804,-3.0589852,-1.0836508,1.1490031,1.0599242,18.280075,32.40475,10.550445,10.629505,0,0,0,0,0,0,0,0,22.871178,-2.8468773
163.14503,115.719765,20.917023,19.039764,0.36578858,-1.0133783,0.7830561,1.8969728,-0.9645876,2.399878,1.5122322,2.8083122,10.77865,7.5130258,5.6789284,10.284957,0,0,0,0,0,0,0,0,2.6705172,-0.017549079
853.1929,308.37967,291.60538,112.34874,-1.1646616,-1.1566248,-1.648345,-0.6949874,-2.163419,0.9328957,0.6615013,0.6873777,90.11951,65.80769,56.07083,10.022704,0,0,0,0,0,0,0,0,18.652023,-2.6872652
551.52924,404.44937,331.97537,58.045345,-1.1827413,-1.3209842,0.77432525,1.8727969,-2.313337,1.1306437,0.30546367,2.5641932,44.72129,10.403621,33.865715,17.446234,0,0,0,0,0,0,0,0,12.345448,2.833475
495.7685,427.0012,302.5337,298.5386,-0.5151757,1.2098118,-1.4123365,1.385311,1.9199201,1.7505488,-0.83897626,-1.7675062,34.267445,39.876976,13.9135275,25.402275,0,0,0,0,0,0,0,0,36.815567,2.2430432
1091.7936,775.9397,98.94417,85.15832,0.7357091,-0.9433917,1.1749076,-2.8048499,-1.3635979,2.0326707,0.8703407,1.0757186,113.50967,92.41998,13.243932,6.792806,0,0,0,0,0,0,0,0,166.20004,1.5591401
637.0088,491.71213,120.78788,41.17096,0.2815601,0.631143,1.1667904,0.9745978,1.5487225,-1.7285362,-1.4024761,0.24438648,75.19626,56.65932,11.917724,11.447468,0,0,0,0,0,0,0,0,69.26983,-1.6936632
140.10721,112.47273,109.52406,50.862564,-0.8116644,-0.761744,-2.132338,0.03199191,-1.8382422,0.84085375,-2.6548345,0.54733026,10.281701,21.546188,9.932293,7.535196,0,0,0,0,0,0,0,0,5.9545813,2.0543716
113.45001,93.18395,81.861565,40.318157,2.3293514,1.3364611,1.0427697,2.0952284,-1.6749983,2.4412515,1.3198408,-0.79471654,10.492006,9.175559,11.050753,11.703264,0,0,0,0,0,0,0,0,5.4958553,-1.7046336
596.42633,257.78854,209.70288,136.09285,-0.37077525,0.284787,0.27226812,-0.2641486,2.5680878,-0.28532287,-0.70251036,-1.7463202,67.184685,17.17805,10.698625,9.815782,0,0,0,0,0,0,0,0,5.77859,1.8917443
436.70764,322.0894,166.18536,76.68577,-0.61068225,-0.5585855,-1.0179366,-1.1597451,-0.5447075,2.1068285,-2.7944884,2.7234113,28.01786,10.091073,23.444395,12.847422,0,0,0,0,0,0,0,0,20.529415,-0.22976199
256.07465,193.30188,159.42535,158.52277,0.40492824,-0.19958718,1.1191813,0.26149404,-1.8267552,1.6109678,1.603829,-0.77152216,10.911254,30.974405,10.760046,18.523386,0,0,0,0,0,0,0,0,14.377194,-1.8005164
737.91125,577.0949,167.83789,59.603584,0.5372751,-0.38697553,0.2573413,-0.7628502,0.4790664,-2.4940045,-2.6613753,2.778743,104.44325,97.17598,20.300121,6.1757307,0,0,0,0,0,0,0,0,18.499428,-2.6903844
280.00873,159.616,87.29403,81.95849,0.90069145,0.15927084,-0.6547526,-2.3501382,-0.86748505,2.8784056,2.7784574,1.051669,25.568598,10.013891,10.481967,13.873742,0,0,0,0,0,0,0,0,6.1646366,0.88785774
107.12595,93.946396,42.04424,32.871048,-0.8667702,0.10482099,1.1719911,0.6035925,-0.67363,-3.0266643,0.80942625,2.24463,11.916179,6.1986723,8.739711,4.2667313,0,0,0,0,0,0,0,0,4.596723,-1.4780024
175.97327,108.00215,67.95398,35.770424,0.44417146,2.2175438,0.785825,-0.0017462665,1.3285156,-1.6087837,-2.2949529,-1.6874664,19.150887,11.152642,12.969279,4.7098517,0,0,0,0,0,0,0,0,5.9176126,0.8021937
1247.617,1016.5746,195.17671,123.90121,0.5546779,-0.117000565,-0.52171373,-0.08093919,0.8472869,-2.4182248,-1.5805413,-1.4201249,172.29082,177.52719,39.713646,8.710883,2,0,0,0,0,0,0,0,105.79177,0.95159435
201.9701,181.21317,151.30408,144.42131,-0.030437866,-0.96516,0.85917413,-0.3768033,1.7603391,-2.1860764,-0.34377345,-2.203576,25.112923,10.117025,34.01116,10.027767,0,0,0,0,0,0,0,0,19.248236,-2.4599338
413.41806,410.2595,104.69065,102.03576,-0.33274606,-1.2169722,0.36703226,-0.989047,3.0590456,0.40898365,-2.192882,-0.5540805,36.894646,25.170254,19.749897,12.239214,0,0,1,0,0,0,0,0,6.2548923,-2.462984
247.69795,212.25073,108.438286,75.286224,1.7727934,1.3023136,-1.7247698,1.7063888,3.0588508,-0.5103211,0.9174073,0.4425497,45.86517,10.997218,12.064925,12.303483,0,0,0,0,1,0,0,0,38.17272,3.0100784
188.6021,136.71748,54.571434,25.914337,0.98037225,2.0122926,-0.9077835,1.1574128,-2.6372232,0.1645382,0.74532014,1.3789101,14.554499,10.099181,11.29553,4.8477855,0,0,0,0,0,0,0,0,2.1211755,2.0420132
249.04938,232.68518,95.55576,61.672745,1.8327297,1.5749416,-0.32805547,1.3634799,-2.4049032,0.6183648,2.836381,-0.010646045,12.134091,27.943245,11.989547,9.348826,0,0,0,0,0,0,0,0,7.603151,-2.790396
545.36676,373.324,211.0659,66.20396,1.2692406,-0.9331809,-0.7044223,-1.0052663,0.6152576,2.9931421,-1.4400312,-2.8835926,100.88153,61.4038,18.596415,8.273064,0,0,0,0,0,0,0,0,9.966894,1.8738604
1093.959,804.30396,212.79033,123.070175,1.074029,-1.4735,1.0223695,0.99146855,-0.49955845,2.318168,2.9736693,-2.1583493,86.15021,68.80289,35.832706,16.078169,0,0,0,0,0,0,0,0,70.39152,2.8447626
314.5263,232.1955,202.75027,90.89024,0.1933422,1.1247115,1.9566966,0.40401122,-0.7608811,1.8618426,2.4801006,2.874154,29.344036,39.93394,12.586271,10.83354,0,0,0,0,0,0,0,0,192.9042,-0.7579385
160.16641,153.0248,102.45683,71.99594,-0.95129275,1.0424182,-0.16948584,0.15599085,-1.5813066,1.7249845,-1.2768924,1.3797313,17.462845,11.016566,12.843283,11.45776,0,0,0,0,0,0,0,0,5.558702,2.1915672
143.14615,99.62337,43.5433,20.703005,-0.19666617,-1.1223799,1.6385044,-2.0844018,-1.0692433,1.5587381,-2.9181826,1.0882694,11.875634,20.48079,7.4852347,4.5253525,0,0,0,0,0,0,0,0,20.832575,2.6091468
204.22389,180.35268,151.6007,142.44067,-0.24143651,1.827704,-0.084529445,-1.7111545,2.794017,-0.7208328,-0.30514386,-2.8594325,28.031635,16.62414,9.967611,15.680945,0,0,0,0,0,0,0,0,1.0026673,2.223886
298.43542,256.68695,124.061,58.737675,0.2226378,0.912769,0.7043154,1.0660598,1.5591979,-1.4651861,-2.158304,2.839526,61.850315,17.859776,12.176761,12.082779,0,0,0,0,0,0,0,0,9.776017,-1.2832582
156.97945,134.12971,64.27194,63.362617,0.90948397,1.378367,2.7594228,-4.284171,1.4192555,-1.3151599,2.779262,0.1050908,10.46498,32.896442,10.763918,11.359646,0,0,0,0,0,0,0,0,5.619118,-2.734007
111.59039,58.80433,50.639935,42.77555,3.047397,-0.15491948,2.5268157,0.9442046,-1.6482496,1.5201001,-2.8713667,0.3574058,10.668274,9.301823,10.010613,4.8021536,0,0,0,0,0,0,0,0,2.7556777,-1.1600891
511.29694,436.91458,221.46925,194.96825,2.2518604,0.16670373,-1.8099192,1.5379331,-0.44317576,2.6441324,0.31477535,2.6964483,90.38528,49.037502,29.199158,34.984333,0,0,0,2,0,0,0,0,72.040764,2.6765184
232.94627,123.065346,109.57436,46.65392,-1.3302648,-0.26721203,-0.016016005,-1.2030622,-1.4436952,1.8795987,1.03741,-2.7218082,23.292692,10.400288,10.468421,10.206755,0,0,0,0,0,0,0,0,13.927526,-1.3796552
344.969,337.74396,91.175,44.329548,0.757165,-0.8511305,-1.0168843,-1.4646016,2.269806,-0.78422546,-1.261462,2.3093007,49.883358,11.299184,10.090233,8.84618,0,0,0,0,0,0,0,0,11.823353,-2.4425936
255.33159,166.49768,101.42089,55.817757,-1.0355676,1.5082942,0.5840164,-2.972686,-0.56562465,2.3241093,2.5163078,-0.53101766,27.784725,20.856798,21.56494,10.186887,0,0,0,0,0,0,0,0,3.9856641,3.11879
704.5212,676.1094,526.06757,282.98608,-0.23148392,0.45451882,-0.20417172,-0.5396076,-0.028121667,2.3417761,-2.731949,-1.2273893,55.97837,38.443336,84.96054,30.933018,0,0,0,0,0,0,0,0,91.84889,-0.18679471
769.52594,521.13293,136.19878,24.130188,-0.9364295,-0.22622234,-0.7258019,1.5519054,-0.0012962492,3.135354,-2.7707534,2.2155201,81.99919,39.27288,15.177324,9.99995,1,0,0,0,0,0,0,0,100.03145,3.105477
191.02753,114.42335,111.02868,102.049416,0.5112963,-1.7633742,0.80046856,-1.228871,-0.11472176,2.7581577,-0.90101075,2.8752809,12.13306,28.016245,20.529686,22.196184,0,0,0,0,0,0,0,0,5.7255116,0.82674104
461.11642,351.90118,164.24635,118.28078,1.1225569,-0.96993405,0.58248466,0.48965642,-0.7097845,2.028721,2.733813,-1.08659,61.59927,46.6642,14.966615,17.407385,0,0,0,0,0,0,0,0,19.09275,2.0734136
377.50647,373.46936,160.81088,148.26393,0.03996827,-0.30045596,0.7334787,-0.0023237213,-1.6644144,1.5810791,0.8013639,-2.3538046,42.34287,42.314022,10.00121,20.109776,0,0,0,0,0,0,0,0,17.536219,1.259096
1769.294,1383.075,246.09718,117.202255,0.08268537,-0.4871971,0.5194926,-3.4459558,-2.165208,0.81898123,2.0185833,1.5258864,119.13863,58.050186,27.140402,13.482801,3,0,0,0,0,0,0,0,81.22534,0.7473318
94.02947,71.92112,60.62571,27.049307,0.60949844,-0.51183426,-3.3238947,-0.7201732,2.5583198,3.1239204,-0.4982217,-0.3349603,11.282381,10.07472,12.311465,4.9846263,0,0,0,0,0,0,0,0,7.639117,2.0043147
72.56063,52.32813,28.629469,25.275352,-1.5169364,-0.8183721,-0.97317475,-0.13050133,-2.6133447,0.29357764,0.977807,-0.25648376,15.843946,10.542123,7.222943,5.435601,0,0,0,0,0,0,0,0,3.0768597,-2.8238833
309.79892,216.273,97.23923,84.76831,-0.08093767,1.0989479,0.56046116,1.5455347,0.9887365,-2.2903743,-2.537465,-1.5615938,33.6994,11.932946,5.808202,18.15757,0,0,0,0,0,0,0,0,9.473242,0.3653449
58.367287,38.13303,35.897663,33.567085,-0.78062564,0.7999299,-2.0892658,-0.5003271,2.4353096,0.25388592,-2.1342115,1.3864187,3.9623566,4.544343,10.276339,3.601138,0,0,1,0,0,0,0,0,8.599617,-2.4947314
290.47488,289.20923,288.15286,212.17929,-2.4181895,-0.91976875,-1.4265013,-0.6217646,1.0976954,-1.7143023,-1.505147,1.5913469,21.524975,22.664227,29.259933,10.30314,0,0,0,0,0,0,0,0,13.193062,-0.3764623
142.1904,113.33798,79.71048,51.518997,1.260969,-0.9984097,1.6457222,-2.8207335,-1.8757766,0.62186867,0.81013143,2.5601017,28.460768,14.675474,10.164535,8.530182,0,0,0,0,0,0,0,0,5.065121,-0.68139046
115.38445,92.05714,36.136364,30.022459,0.018785587,0.015059043,1.1160625,-1.1002449,1.0321951,-2.4536626,-2.5711467,-0.055501193,15.639261,14.597731,9.998719,5.729866,0,0,0,0,0,0,0,0,5.622181,-2.3256354
504.83493,438.6573,91.529564,86.60317,0.46209234,1.0776094,-2.5510135,-2.4292812,-0.92588305,2.2672665,1.4996843,-1.4314262,36.23359,57.385567,12.774728,9.994672,0,1,0,0,0,0,0,0,10.527488,-0.9013084
475.18704,248.53442,203.56293,122.80567,0.0014700337,-0.34455147,-0.14745796,0.09256766,2.7579372,-0.46832803,0.11263742,-0.42262167,25.422739,22.950954,21.758,7.041169,0,0,0,0,0,0,0,0,31.13186,3.011463
105.18789,89.02781,65.25244,36.472534,2.2565172,-0.81769466,-3.7510128,-3.011679,-1.6008991,1.695666,-0.96810484,2.4087162,14.115153,7.9984355,11.363985,10.1448145,0,0,0,0,0,0,0,0,9.811669,-2.8860152
341.14285,272.39584,215.96773,194.343,-0.11512723,-0.3975844,-0.2408085,-1.4890976,1.9539838,-1.6583703,0.20948003,-2.1431174,58.47307,19.68052,30.800823,23.462374,0,0,0,0,0,0,0,0,25.594505,1.7995222
375.48105,167.71336,148.68121,123.44219,0.0021212292,1.015322,1.6558249,0.34013075,2.393212,-0.90380275,-0.60289377,-0.5854761,29.99446,10.362414,10.63428,10.8891735,1,0,0,0,0,0,0,0,22.349726,2.2679942
1112.8683,733.4704,216.30832,85.32472,-0.7213554,-1.0528485,-2.3870678,-0.02100044,-0.7368413,2.2630496,2.8775473,2.8717759,44.84888,113.7354,21.154362,14.544169,0,0,0,0,0,0,0,0,13.911669,2.3457186
890.70264,845.20276,548.9758,38.194107,0.34633675,0.29073557,-1.575889,-0.1217815,2.7075527,-1.0939097,0.71921563,-2.4710724,69.25566,10.598778,71.42171,5.5984955,0,0,0,0,0,0,0,0,14.860055,1.6482474
152.68036,130.35124,78.445946,36.93536,-0.90031326,-2.0582247,0.087354675,0.85179526,1.3042467,-1.2608663,-2.752786,-2.0540137,18.412457,10.640532,13.219077,7.698272,0,0,0,0,0,0,0,0,38.3975,1.4818383
302.05115,222.85368,176.32133,136.44066,1.3211045,1.301405,-0.5239139,1.8319708,-1.05975,2.3910024,-0.7607248,1.9765552,10.079181,36.096775,12.362039,15.154801,0,0,0,0,0,0,0,0,4.8511677,-1.1791453
296.1367,124.04247,119.52079,82.21223,-0.4378497,-0.09167661,-0.63724047,-1.0005939,-1.1049975,1.9709845,1.2999153,2.6645248,46.430607,19.74282,16.554756,11.363529,0,0,0,0,0,0,0,0,4.6516104,-2.4944167
827.2252,521.70654,176.28769,92.62477,0.753334,-0.21515882,0.48711708,-0.51203334,-0.49343577,2.6365414,2.3362937,3.11909,101.615105,116.3499,16.89337,11.772977,0,0,0,0,0,0,0,0,42.866108,-0.51730996
375.93994,209.40889,207.52759,190.4773,-0.71601623,0.20669606,-1.5060169,0.46677718,-2.9603858e-05,-3.0187702,-2.1591837,1.5529687,57.817276,10.350807,33.128498,14.410126,0,0,0,0,0,0,0,0,42.3246,2.1366966
481.52054,368.4403,340.1233,323.0305,0.8736433,-0.75818884,-0.39311668,1.3498005,0.9610053,-0.4758807,-2.413701,2.4489725,40.95988,22.957603,51.625652,53.175804,0,0,0,0,0,0,0,0,79.895546,2.7031493
820.6917,544.66315,183.42116,96.34462,-0.98180306,-1.223451,-2.214162,-0.70952034,1.977857,-1.2390196,-0.3283959,-1.2559661,103.96244,96.54752,19.893095,9.37448,0,0,0,0,0,0,0,0,71.765236,-1.3375152
333.13028,251.0761,83.65819,36.73411,-1.3133347,-2.7134867,-0.056457233,-0.6638392,-0.8526005,2.7501566,1.774982,1.2398798,26.281952,34.79125,15.854984,6.492351,0,0,0,0,0,0,0,0,11.653994,-1.0555363
798.5208,617.2453,401.3148,289.8362,-0.14954299,-1.0116271,-0.37167352,-0.44321972,2.3567047,-0.8401602,-1.0898426,1.8614317,37.416958,107.00914,38.921886,17.883032,0,0,0,0,0,0,0,0,149.65602,-1.2112671
405.72638,313.59552,208.34647,143.42657,0.6181952,-0.123438485,-1.7084287,1.6511824,-1.8022257,2.4853904,0.42600372,0.94332916,34.99376,27.073446,25.127684,9.996448,0,0,0,0,0,0,0,0,11.502776,0.51687896
289.53198,177.60727,140.23846,44.230103,0.49683464,0.8277446,0.7666226,4.3800774,-0.9423503,2.2224643,1.7146195,-2.4028103,28.32271,10.6052065,31.498863,7.328969,0,0,0,0,0,0,0,0,5.693659,1.9992509
455.88437,359.63562,285.44382,76.67202,-0.04644935,0.6211363,-0.30922776,-2.909848,-0.24956223,1.8621339,-2.309861,-2.962699,32.72142,15.189021,26.687817,14.240253,0,0,0,0,0,0,0,0,4.817286,-1.5185341
595.53687,389.71863,227.50589,96.6463,0.40929434,-0.40701732,-0.21589231,-2.0449986,-1.4100797,1.3200357,1.7933073,3.0226448,58.117237,11.603126,10.550106,12.806072,0,0,0,0,0,0,0,0,26.385351,1.6829144
936.0251,652.26514,368.51013,29.976284,-0.041005593,-1.6418942,-0.081175804,2.5137894,-2.8140924,0.66317135,-0.42697403,0.3797263,86.162766,50.02911,16.132872,2.9687684,0,1,0,0,0,0,0,0,11.561343,-0.95128584
1235.6903,781.7734,188.46327,143.41661,-0.4776169,-0.21685597,0.47797108,-0.1861654,-1.610705,1.0620496,2.1915283,2.5408647,105.59764,43.387447,31.078985,21.044268,0,0,0,0,0,0,0,0,226.98708,1.6987993
891.80597,437.8613,355.69714,267.39594,0.34385654,0.08082353,0.69116896,-0.33097696,-2.6528583,1.1442016,-0.22879033,0.6427388,115.66707,14.729029,34.748386,14.432729,0,0,0,0,0,0,0,0,12.053964,1.2678803
282.4171,213.19176,71.15444,62.449677,-0.559389,-0.6352661,-1.2105824,0.8193544,0.46364704,-2.3764925,0.6473726,2.7534115,9.951672,39.434353,9.997177,10.090152,0,0,0,0,0,0,0,0,9.743558,0.90760255
108.2394,72.802475,65.87708,54.658978,1.3708926,2.8881056,-0.91650814,1.809432,0.8690134,-2.0706105,-2.4974027,0.060597032,12.886134,11.86146,12.722737,9.590238,0,0,0,0,0,0,0,0,15.57187,-1.638593
754.1649,450.52844,325.12973,90.468636,-0.6562175,-0.08654313,-2.2148886,0.004091271,1.0089197,-2.0937889,-1.8626401,3.0019705,81.93358,69.173355,64.65575,25.29812,0,0,0,0,0,0,0,0,20.48847,0.845087
1324.2303,1157.7472,916.74335,72.14517,-0.77423286,-0.30308178,-0.8444055,-1.0991125,-1.301903,1.0658722,2.810301,-2.6315913,105.352974,100.2936,47.407494,12.39446,0,0,0,2,0,0,1,0,59.037292,1.696337
829.99963,746.85944,304.36362,285.16296,-0.06241946,0.3037106,-0.8936401,1.1092621,-1.7226055,1.0712731,-0.03243644,2.9250443,86.50268,49.240273,45.062252,28.431099,0,0,0,0,0,0,0,0,131.97296,2.866052
794.92535,677.4958,259.522,103.46387,1.3910271,-0.3617542,0.638418,0.72237927,1.5779543,-1.7752525,-1.2518065,1.8384621,75.76826,49.244698,58.470078,13.155753,2,0,0,0,0,0,0,0,18.443653,1.0707825
70.14953,62.42513,60.786484,34.2823,0.32630357,-0.8694024,-2.5856063,3.7737937,0.8004582,-3.0236332,-1.7085922,-0.8719679,9.576919,15.110003,10.06719,6.5710773,0,0,0,0,0,0,0,0,2.7153554,-0.47999558
415.16672,305.86475,135.98761,105.65798,0.96411765,0.7449694,0.7286233,1.1107149,-2.7097952,1.0038941,-0.41299668,0.2946637,55.356487,48.333427,24.62945,13.414464,0,0,0,0,0,0,0,0,61.38843,-2.4852362
215.19078,159.27339,67.298904,42.440445,0.034198176,1.5278751,-0.25943238,0.70191365,-1.7005656,1.7974613,0.47022012,1.8515145,20.10546,24.210768,10.28505,10.784632,0,0,0,1,0,0,0,0,16.156696,2.0031886
406.83307,299.47037,242.08672,124.309296,-0.02423166,-1.4900385,-1.7863238,1.8271387,3.0960555,0.62881076,-0.40361744,-2.2358673,34.290222,27.516241,11.246349,10.982337,0,0,0,0,0,0,0,0,32.54835,2.678778
562.9015,316.91702,218.50053,137.487,0.3362605,1.7563637,-0.04452514,-0.4655699,-0.7596591,1.8883566,2.9808993,-2.9218926,44.009518,48.633804,10.49828,10.251533,0,0,0,0,0,0,0,0,6.6371784,2.309877
202.01212,142.24844,108.420265,63.649097,-0.48005632,1.181484,-2.7115872,0.030324286,0.89240366,-2.359564,-1.1978102,1.9758424,11.69776,23.888172,10.101026,10.329214,0,0,0,0,0,0,0,0,18.894781,-2.3093793
176.13318,100.667465,74.76856,33.956635,1.130672,-0.05896134,1.9682616,2.7548351,-2.710022,1.0723155,-0.57313335,-0.26075742,10.115973,15.177475,11.225021,5.0979276,0,0,0,0,0,0,0,0,10.432199,2.1028721
99.69772,97.66724,67.40762,62.875004,0.35568333,-1.2924877,1.5238361,-0.35367033,-1.7269461,1.5294533,0.2557434,-3.0469823,10.044747,14.013768,8.330538,9.997437,0,0,0,0,0,0,0,0,5.630694,-2.2541385
193.24588,147.6389,75.69888,71.34981,-2.0148091,-1.1351157,-0.7630478,1.6156762,-0.09834556,2.9636822,2.2274692,-1.3919429,20.26857,11.808699,10.322416,8.380309,0,0,0,0,0,0,0,0,3.505276,-2.8759918
592.5409,363.8486,222.71518,46.50648,0.5866053,-0.2750595,-0.18403463,0.9859647,1.7038037,-1.7241356,-0.9342734,-0.7467118,68.33263,71.57688,35.63619,6.9232974,1,0,0,0,0,0,0,0,26.353678,1.72924
356.95798,163.80083,107.33835,101.01086,-1.4679327,-0.3642053,-2.828084,-1.0039856,-2.2727404,1.3762741,0.42078462,0.97884977,21.891916,10.132605,21.547678,13.038408,0,0,0,0,0,0,0,0,5.263684,-1.8712271
852.0178,427.25076,344.67493,36.227707,-1.3445154,-0.234763,-0.933371,-1.1501311,1.7613748,-1.1474093,-1.579453,-1.0932372,106.89037,19.863243,23.734797,4.52217,0,0,0,0,0,0,0,0,67.09698,-1.6291006
300.87354,254.44385,178.98575,111.55527,0.81622857,-0.24910809,2.0231776,-0.26197308,-2.295471,1.5507895,-0.5337646,1.0055165,35.51081,9.973778,39.24945,10.340202,0,0,0,0,0,0,0,0,12.8413105,1.264185
888.7379,669.7501,397.68564,102.80139,-0.86943465,-0.19874233,-0.078609094,-3.032221,2.0658422,-0.4258255,-1.7370362,-2.034589,98.81079,110.99564,12.342778,14.107259,0,0,0,0,0,0,0,0,21.988405,2.3168023
730.9134,668.98895,62.920055,30.132128,-0.9804937,-0.0041627004,0.7993774,-3.2788281,2.534182,-0.74919975,0.83942574,0.8015326,123.47759,97.574646,9.668022,3.4656613,0,0,0,0,0,0,0,0,37.937828,-0.85931206
705.9119,334.4727,147.60304,147.05527,0.78134114,0.8988611,3.0460474,0.59147096,1.0352608,-2.5159998,-2.0828345,-1.8357762,80.00185,32.75933,14.826499,16.42286,0,0,0,0,0,0,0,0,106.32669,-1.3263769
340.04834,232.84663,162.2853,151.47379,1.2407578,0.048999473,-0.59012824,0.51235324,-2.124942,0.7850928,0.5426581,-2.169303,44.558037,16.497364,10.309839,30.149519,0,0,0,0,0,0,0,0,27.115385,-2.210815
361.71265,227.4464,211.71313,33.280212,-1.3569877,0.869566,1.0071374,-1.880093,1.0727594,-2.4490335,-1.961374,1.7579165,24.209215,10.617889,10.110355,8.707349,0,0,0,0,0,0,0,0,7.559011,0.85216105
1485.7256,734.9419,627.69867,162.37006,-0.05780713,0.5102359,-2.1253977,0.49496615,0.98562855,-2.0003767,-2.5039682,-1.4006997,187.489,105.721436,34.30869,20.165197,0,0,0,0,0,0,0,0,26.309422,-2.261827
927.89417,558.65,397.50577,319.8298,1.0027026,0.32575074,0.8032153,-0.16558401,-1.9455998,1.5227127,0.045113493,1.9696517,94.70644,81.61808,39.939606,60.6498,2,0,0,0,0,0,0,0,29.76574,-1.2918
950.8035,518.54755,492.3753,42.473484,-0.7738539,-1.8122698,1.4776689,0.64233494,1.9458299,-0.7506653,-1.6282474,2.097452,95.14745,48.16584,29.71992,5.363629,0,0,0,0,0,0,0,0,64.32533,-1.2677386
